ip,app,device,os,channel,click_time,attributed_time,is_attributed
194365,3,1,10,137,2017-11-07 02:16:37,,0
175893,12,1,18,205,2017-11-09 05:52:53,,0
23018,18,1,13,107,2017-11-09 07:54:47,,0
43881,12,1,9,409,2017-11-07 03:55:28,,0
37774,14,1,4,439,2017-11-08 03:42:26,,0
37919,15,1,27,140,2017-11-06 17:57:41,,0
116435,9,1,22,442,2017-11-09 02:57:00,,0
14977,2,1,13,237,2017-11-08 03:35:30,,0
108771,9,1,17,134,2017-11-07 14:04:53,,0
44744,12,2,25,205,2017-11-08 08:58:58,,0
109368,14,1,22,379,2017-11-08 09:47:20,,0
37090,28,1,19,135,2017-11-08 23:55:05,,0
4468,14,1,13,401,2017-11-09 03:27:59,,0
9808,24,1,13,105,2017-11-07 02:07:11,,0
17728,12,1,1,135,2017-11-09 03:47:29,,0
47633,14,1,13,463,2017-11-09 02:24:58,,0
1091,12,1,17,409,2017-11-07 03:56:11,,0
85329,3,1,19,280,2017-11-08 12:32:56,,0
108263,12,1,22,340,2017-11-08 14:26:05,,0
165484,2,1,17,435,2017-11-09 08:16:08,,0
7462,56,1,13,406,2017-11-08 02:50:47,,0
133725,18,1,13,107,2017-11-08 14:28:22,,0
127201,3,1,13,280,2017-11-09 03:22:03,,0
16399,18,1,17,121,2017-11-09 04:39:01,,0
81550,14,1,8,442,2017-11-09 12:57:35,,0
46524,14,1,13,134,2017-11-07 07:33:46,,0
191121,3,1,19,466,2017-11-06 23:48:07,,0
116740,2,1,8,219,2017-11-09 14:13:02,,0
220427,3,1,32,173,2017-11-08 15:38:50,,0
100228,9,1,22,466,2017-11-07 08:06:32,,0
110032,12,1,10,265,2017-11-08 00:43:15,,0
46482,9,2,77,107,2017-11-09 13:06:42,,0
44456,12,1,7,265,2017-11-08 09:18:21,,0
101572,15,1,17,265,2017-11-07 00:33:54,,0
5348,2,1,17,477,2017-11-08 16:38:51,,0
34216,3,1,19,173,2017-11-07 00:27:01,,0
77029,18,1,41,121,2017-11-09 13:55:43,,0
105649,2,1,8,205,2017-11-06 21:14:53,,0
80665,14,1,19,442,2017-11-09 10:39:42,,0
6681,6,1,1,459,2017-11-08 18:55:41,,0
37287,12,2,17,178,2017-11-08 09:58:32,,0
123751,3,1,13,280,2017-11-07 01:40:46,,0
236719,12,1,19,340,2017-11-08 13:15:22,,0
39762,15,1,13,245,2017-11-08 23:40:53,,0
193059,3,1,13,409,2017-11-08 23:59:22,,0
58950,26,1,19,121,2017-11-08 15:02:11,,0
9781,3,1,6,280,2017-11-07 00:08:39,,0
76211,24,2,13,178,2017-11-08 16:33:46,,0
322406,7,1,19,101,2017-11-09 12:51:24,,0
34450,3,1,13,280,2017-11-07 03:22:42,,0
30245,3,1,25,135,2017-11-08 16:52:25,,0
113283,35,1,10,274,2017-11-08 14:18:48,,0
3081,12,1,15,259,2017-11-07 10:56:16,,0
172947,3,1,19,489,2017-11-09 07:43:05,,0
158601,23,1,6,153,2017-11-07 00:31:08,,0
21322,9,1,19,442,2017-11-07 09:56:11,,0
5314,23,1,6,153,2017-11-07 11:41:23,,0
108341,9,2,25,258,2017-11-08 22:44:25,,0
284701,12,1,13,245,2017-11-08 14:02:08,,0
58493,15,1,13,278,2017-11-08 04:57:13,,0
203245,2,1,19,364,2017-11-07 01:52:37,,0
30114,12,1,13,245,2017-11-06 19:25:14,,0
39077,26,1,19,477,2017-11-09 15:23:38,,0
24896,9,1,28,449,2017-11-08 11:30:45,,0
309799,9,1,19,466,2017-11-09 11:01:14,,0
177990,3,1,25,280,2017-11-08 07:54:48,,0
85274,18,1,18,107,2017-11-08 10:09:20,,0
118412,3,1,9,424,2017-11-08 12:35:02,,0
313057,1,1,10,134,2017-11-09 15:27:36,,0
133522,14,1,22,480,2017-11-07 10:42:03,,0
71790,64,1,11,459,2017-11-06 23:44:55,,0
35502,3,1,19,489,2017-11-07 09:24:04,,0
37786,15,1,8,412,2017-11-08 23:45:21,,0
23505,26,1,6,121,2017-11-07 03:46:23,,0
6178,15,1,31,278,2017-11-07 04:10:59,,0
9671,18,1,19,439,2017-11-07 00:21:02,,0
182155,14,1,10,401,2017-11-07 13:23:21,,0
250572,12,1,17,265,2017-11-08 02:28:21,,0
272252,1,1,35,137,2017-11-08 03:49:59,,0
17149,14,1,13,356,2017-11-09 11:30:50,,0
268709,2,1,41,364,2017-11-09 14:23:26,,0
114770,18,1,6,107,2017-11-06 23:58:25,,0
50027,9,1,13,466,2017-11-07 09:01:02,,0
62170,64,1,19,459,2017-11-08 06:39:20,,0
24865,14,1,13,379,2017-11-09 01:27:11,,0
74469,1,1,20,153,2017-11-08 12:06:20,,0
95948,12,1,13,328,2017-11-07 14:34:27,,0
95766,8,2,25,145,2017-11-07 11:49:23,,0
7754,3,1,22,280,2017-11-07 05:47:23,,0
46549,18,1,19,107,2017-11-08 13:18:15,,0
138116,14,1,8,401,2017-11-08 16:32:21,,0
10238,13,1,13,477,2017-11-07 04:51:13,,0
62930,18,1,17,107,2017-11-06 23:02:11,,0
25812,15,1,10,265,2017-11-09 11:59:03,,0
107954,3,1,19,424,2017-11-09 12:20:52,,0
205306,12,1,19,265,2017-11-07 07:28:04,,0
38376,26,1,17,262,2017-11-08 00:40:08,,0
48846,3,1,15,409,2017-11-09 10:22:32,,0
54688,23,1,22,153,2017-11-07 05:04:26,,0
65253,13,1,19,477,2017-11-07 13:36:06,,0
144465,2,1,19,452,2017-11-07 13:53:24,,0
23064,18,1,17,134,2017-11-08 01:12:47,,0
174549,3,1,25,205,2017-11-09 00:06:20,,0
111395,12,1,11,245,2017-11-07 15:01:12,,0
105290,12,1,13,178,2017-11-08 11:39:34,,0
39721,3,1,41,442,2017-11-09 13:49:02,,0
10737,3,1,13,280,2017-11-07 07:15:28,,0
6437,3,1,12,280,2017-11-08 20:44:18,,0
14516,14,1,13,379,2017-11-07 14:10:23,,0
75628,1,1,19,134,2017-11-07 12:24:20,,0
39495,14,1,13,379,2017-11-08 04:11:55,,0
12830,9,1,19,134,2017-11-06 16:07:01,,0
17029,12,1,17,265,2017-11-08 03:22:18,,0
133315,3,1,18,280,2017-11-08 09:08:36,,0
79827,18,1,15,121,2017-11-08 07:08:17,,0
47231,9,1,22,334,2017-11-09 11:11:01,,0
53048,3,1,17,137,2017-11-07 09:03:46,,0
100212,9,1,6,107,2017-11-09 14:29:40,,0
244005,15,1,19,315,2017-11-09 00:21:47,,0
93424,2,1,8,469,2017-11-07 04:00:53,,0
59609,12,1,18,140,2017-11-07 11:03:21,,0
53074,18,1,13,107,2017-11-09 12:07:00,,0
31542,3,1,19,442,2017-11-09 02:21:05,,0
46658,12,1,26,265,2017-11-07 05:39:18,,0
201232,9,1,18,215,2017-11-07 05:37:27,,0
64198,9,1,20,215,2017-11-07 05:00:06,,0
218992,12,1,1,265,2017-11-08 12:22:21,,0
47802,18,1,11,107,2017-11-09 00:02:02,,0
83839,1,1,13,439,2017-11-08 02:53:47,,0
43255,21,1,13,128,2017-11-07 02:49:28,,0
18363,13,1,53,446,2017-11-08 02:43:20,,0
109973,3,1,20,280,2017-11-07 12:10:13,,0
113134,24,1,23,178,2017-11-09 14:49:20,,0
106403,2,1,13,435,2017-11-07 05:56:46,,0
38219,7,1,13,101,2017-11-09 09:29:23,,0
99887,21,1,19,128,2017-11-08 14:45:12,,0
224560,15,1,19,140,2017-11-09 07:51:42,,0
39782,1,1,13,439,2017-11-08 07:14:14,,0
103779,1,1,13,134,2017-11-06 18:17:59,,0
40654,12,1,9,265,2017-11-09 09:36:27,,0
77295,5,1,19,377,2017-11-08 13:04:28,,0
7983,1,2,22,101,2017-11-09 09:47:54,,0
26995,36,1,17,110,2017-11-09 13:52:28,,0
108131,13,1,19,477,2017-11-07 08:33:56,,0
71272,12,1,6,259,2017-11-08 10:12:18,,0
102475,2,1,15,122,2017-11-08 00:51:13,,0
14692,18,1,16,379,2017-11-09 07:14:52,,0
121867,20,1,25,259,2017-11-08 15:02:05,,0
4280,13,1,13,400,2017-11-09 03:06:42,,0
131583,20,1,13,478,2017-11-09 08:21:20,,0
50191,15,1,13,379,2017-11-09 06:38:13,,0
118788,15,1,19,245,2017-11-07 01:08:09,,0
19460,12,1,10,178,2017-11-08 14:41:02,,0
51952,18,1,22,134,2017-11-07 23:34:18,,0
50461,3,1,18,417,2017-11-09 10:28:46,,0
32636,13,1,13,477,2017-11-09 13:05:26,,0
40879,9,1,13,244,2017-11-07 09:35:26,,0
162814,18,1,13,107,2017-11-09 12:08:14,,0
197093,15,1,13,140,2017-11-07 04:18:41,,0
39808,9,1,22,334,2017-11-07 01:57:21,,0
58613,25,1,30,259,2017-11-07 16:43:31,,0
58184,1,1,6,125,2017-11-07 12:58:46,,0
209022,5,1,17,377,2017-11-07 08:54:03,,0
99940,12,1,25,259,2017-11-09 10:53:52,,0
249624,2,1,19,477,2017-11-07 18:23:19,,0
119531,25,1,13,259,2017-11-08 16:14:12,,0
14645,21,1,9,128,2017-11-07 15:38:51,,0
99769,11,1,35,137,2017-11-09 05:40:52,,0
41952,20,2,35,259,2017-11-09 11:31:55,,0
344170,28,1,10,135,2017-11-09 00:00:33,,0
56459,2,1,1,477,2017-11-09 06:10:47,,0
57867,3,1,6,379,2017-11-09 07:12:38,,0
67581,12,1,19,259,2017-11-09 05:48:42,,0
25373,12,1,15,265,2017-11-07 15:04:50,,0
136574,12,1,13,497,2017-11-07 09:47:47,,0
48902,12,1,13,245,2017-11-09 06:58:12,,0
123794,14,1,17,467,2017-11-09 13:02:16,,0
53430,3,1,13,280,2017-11-09 06:53:59,,0
38845,3,1,6,280,2017-11-08 11:02:58,,0
106458,1,1,18,115,2017-11-08 02:45:37,,0
74924,12,1,15,259,2017-11-08 05:43:13,,0
47397,14,1,19,442,2017-11-09 02:38:58,,0
5222,14,1,6,349,2017-11-08 11:57:51,,0
93054,3,1,22,379,2017-11-08 18:04:05,,0
107364,9,1,9,134,2017-11-08 14:20:30,,0
40245,3,1,22,137,2017-11-09 05:29:20,,0
108040,12,2,37,245,2017-11-08 10:10:29,,0
15957,2,1,13,219,2017-11-09 02:37:14,,0
54525,6,1,6,459,2017-11-09 05:21:32,,0
182301,10,1,13,377,2017-11-07 11:26:30,,0
130613,18,1,19,107,2017-11-08 06:51:56,,0
92783,22,1,1,116,2017-11-08 05:29:06,,0
272297,3,1,13,280,2017-11-08 05:49:23,,0
28167,2,1,1,469,2017-11-09 13:07:36,,0
81548,3,1,17,280,2017-11-08 10:42:25,,0
174538,12,1,19,259,2017-11-07 12:59:41,,0
98526,9,1,13,466,2017-11-09 04:27:43,,0
119760,6,1,31,125,2017-11-06 19:35:33,,0
100929,14,1,13,446,2017-11-09 07:08:56,,0
25679,183,3543,748,347,2017-11-07 16:41:01,,0
81613,15,1,22,245,2017-11-06 17:06:31,,0
78903,18,1,13,376,2017-11-09 09:18:23,,0
147135,64,1,13,459,2017-11-08 05:19:52,,0
22220,3,1,22,280,2017-11-07 05:56:54,,0
32487,47,1,26,484,2017-11-09 11:16:19,,0
104241,12,2,13,265,2017-11-08 11:18:03,,0
2258,3,1,12,424,2017-11-07 19:52:22,,0
155136,3,1,4,280,2017-11-09 04:38:08,,0
156944,12,1,9,409,2017-11-08 09:04:30,,0
88730,12,1,19,178,2017-11-07 02:09:05,,0
52798,11,1,37,122,2017-11-07 12:26:20,,0
48668,3,1,13,280,2017-11-06 17:22:30,,0
25097,3,1,3,280,2017-11-08 15:07:05,,0
48240,14,1,13,160,2017-11-09 13:11:16,,0
121127,18,1,22,107,2017-11-09 04:37:10,,0
208633,3,1,19,280,2017-11-07 04:14:35,,0
119502,3,1,13,173,2017-11-08 02:14:50,,0
70613,9,2,42,490,2017-11-09 12:03:42,,0
62041,1,1,47,153,2017-11-09 15:55:57,,0
116403,3,1,18,452,2017-11-07 00:32:38,,0
5348,28,1,2,135,2017-11-08 09:16:33,,0
5884,21,1,19,128,2017-11-06 21:36:33,,0
5314,18,1,19,107,2017-11-09 15:16:49,,0
230335,15,1,13,278,2017-11-08 07:13:08,,0
166533,14,1,27,371,2017-11-07 00:56:54,,0
73487,18,1,9,107,2017-11-09 02:54:49,,0
25114,11,1,42,219,2017-11-07 05:46:27,,0
96498,26,1,13,121,2017-11-09 03:51:04,,0
95199,27,1,8,153,2017-11-07 04:11:31,,0
87169,35,1,20,274,2017-11-07 10:07:09,,0
61558,14,1,18,401,2017-11-09 00:02:38,,0
121845,18,1,19,376,2017-11-08 14:42:48,,0
41351,2,1,17,469,2017-11-07 13:16:25,,0
102280,47,1,13,484,2017-11-09 11:17:38,,0
13784,22,1,19,496,2017-11-07 01:31:14,,0
163429,25,1,13,259,2017-11-08 12:01:19,,0
155596,8,1,6,145,2017-11-07 00:11:10,,0
61307,12,1,17,409,2017-11-06 23:55:41,,0
26449,3,1,16,280,2017-11-09 05:25:51,,0
73487,12,1,6,265,2017-11-06 17:23:17,,0
94747,9,1,19,134,2017-11-08 00:28:25,,0
83535,9,1,17,134,2017-11-07 17:23:47,,0
97877,3,1,13,280,2017-11-09 02:31:41,,0
144872,14,1,6,489,2017-11-07 07:35:02,,0
80413,3,1,19,280,2017-11-08 13:35:46,,0
90466,14,1,13,480,2017-11-08 23:38:32,,0
34100,26,1,13,121,2017-11-08 22:56:05,,0
22990,3,1,19,115,2017-11-09 15:07:34,,0
72144,14,1,19,379,2017-11-09 11:28:28,,0
29533,14,1,22,379,2017-11-09 14:34:30,,0
172465,12,1,13,245,2017-11-06 20:17:15,,0
31823,15,1,6,278,2017-11-07 03:29:38,,0
305151,21,1,20,232,2017-11-09 06:44:33,,0
62149,15,1,6,278,2017-11-08 10:19:40,,0
3511,3,1,10,280,2017-11-08 17:06:35,,0
145850,9,1,13,232,2017-11-07 14:27:55,,0
116708,14,1,13,349,2017-11-07 11:55:34,,0
24732,18,3543,748,107,2017-11-07 20:16:48,,0
114276,12,1,13,265,2017-11-08 13:15:14,,0
107899,2,1,13,477,2017-11-08 12:23:09,,0
55893,3,2,2,115,2017-11-09 06:07:20,,0
56019,2,1,13,377,2017-11-06 19:52:41,,0
10878,2,1,16,477,2017-11-08 17:48:12,,0
96759,3,1,19,280,2017-11-08 16:58:40,,0
94404,6,1,19,125,2017-11-07 04:48:17,,0
20411,9,1,13,234,2017-11-08 16:56:34,,0
32524,3,1,19,205,2017-11-09 10:51:59,,0
73516,12,1,13,259,2017-11-07 03:19:38,,0
131845,21,1,20,128,2017-11-06 23:17:06,,0
95766,15,1,16,245,2017-11-06 16:08:50,,0
150117,13,1,19,477,2017-11-08 11:54:03,,0
181260,36,1,13,373,2017-11-08 22:59:53,,0
48030,8,1,13,259,2017-11-07 18:14:47,,0
114276,2,2,8,435,2017-11-08 13:46:12,,0
44536,29,1,19,213,2017-11-08 10:46:02,,0
79857,2,1,47,469,2017-11-07 09:53:56,,0
47411,21,1,13,128,2017-11-09 06:40:40,,0
29290,18,1,1,317,2017-11-07 04:04:51,,0
79857,2,1,39,236,2017-11-09 12:09:15,,0
54021,13,1,19,477,2017-11-06 23:09:09,,0
121472,18,1,6,107,2017-11-07 10:54:05,,0
67628,9,1,15,232,2017-11-09 09:59:51,,0
120603,2,1,18,212,2017-11-07 02:09:50,,0
105475,18,1,63,439,2017-11-07 15:01:51,,0
25536,9,1,13,234,2017-11-08 17:17:34,,0
14690,13,1,22,469,2017-11-08 13:49:30,,0
214156,18,1,18,121,2017-11-08 05:54:49,,0
36934,18,1,19,439,2017-11-09 13:49:40,,0
55729,6,1,19,125,2017-11-08 05:23:33,,0
43852,3,1,13,137,2017-11-09 06:29:10,,0
96710,14,1,19,401,2017-11-09 09:19:07,,0
99427,13,1,13,477,2017-11-08 09:57:23,,0
71149,3,1,22,489,2017-11-07 00:24:40,,0
73516,3,1,19,211,2017-11-08 10:03:56,,0
172361,12,1,22,409,2017-11-07 00:20:45,,0
43855,2,1,19,219,2017-11-08 10:04:16,,0
48662,18,1,11,107,2017-11-07 02:28:41,,0
103340,20,2,17,259,2017-11-07 06:28:49,,0
26995,9,2,49,442,2017-11-09 15:24:16,,0
135751,21,1,13,232,2017-11-07 17:16:10,,0
93335,3,1,13,280,2017-11-08 14:56:28,,0
4693,47,1,17,484,2017-11-09 11:39:12,,0
27906,12,1,9,178,2017-11-07 09:51:10,,0
26995,9,1,20,107,2017-11-09 15:06:00,,0
235570,18,1,10,121,2017-11-08 05:42:22,,0
74068,3,1,6,280,2017-11-08 16:28:06,,0
36370,12,1,22,178,2017-11-08 23:28:26,,0
70532,26,1,19,121,2017-11-06 16:00:31,,0
52988,2,1,11,452,2017-11-09 10:46:46,,0
199908,2,1,19,219,2017-11-07 00:17:51,,0
114276,12,2,35,265,2017-11-09 12:23:04,,0
1586,3,1,13,280,2017-11-07 09:26:11,,0
194241,15,1,19,130,2017-11-07 09:14:41,,0
103370,20,1,25,259,2017-11-07 07:30:52,,0
48485,12,1,13,140,2017-11-08 04:40:01,,0
48676,9,1,20,134,2017-11-09 12:50:10,,0
52818,18,3032,607,107,2017-11-07 12:46:42,,0
14591,2,1,28,205,2017-11-07 12:10:37,,0
43827,3,1,19,280,2017-11-07 05:02:37,,0
37419,18,1,22,107,2017-11-09 03:45:54,,0
4769,12,1,22,178,2017-11-08 14:35:10,,0
71017,3,1,19,280,2017-11-07 06:58:24,,0
159841,15,1,19,245,2017-11-08 19:00:22,,0
40125,3,1,17,280,2017-11-09 05:56:54,,0
73671,21,1,13,128,2017-11-06 22:30:23,,0
81347,3,1,13,280,2017-11-09 03:56:34,,0
42186,18,1,3,107,2017-11-07 12:10:59,,0
107727,7,1,12,101,2017-11-09 12:48:49,,0
47096,2,1,19,477,2017-11-07 06:10:36,,0
113731,3,1,13,280,2017-11-08 15:33:39,,0
71907,15,1,19,480,2017-11-08 06:48:22,,0
2572,12,1,37,409,2017-11-07 05:12:26,,0
182941,14,1,26,371,2017-11-08 00:41:23,,0
188387,15,1,19,259,2017-11-06 20:31:45,,0
56035,21,1,13,232,2017-11-08 00:08:26,,0
1699,10,1,56,377,2017-11-07 13:18:47,,0
52679,3,1,3,489,2017-11-08 11:45:14,,0
93291,21,1,19,128,2017-11-09 00:25:23,,0
168851,26,1,18,121,2017-11-07 09:57:07,,0
23041,18,1,13,107,2017-11-08 18:11:49,,0
73877,3,1,6,379,2017-11-09 00:48:16,,0
116713,2,1,19,364,2017-11-09 13:55:52,,0
123872,15,1,19,245,2017-11-08 15:54:52,,0
37108,18,1,13,107,2017-11-08 11:53:12,,0
81736,3,1,22,211,2017-11-08 16:21:06,,0
252701,3,1,15,409,2017-11-08 03:32:06,,0
361017,12,1,13,178,2017-11-09 08:59:42,,0
164082,13,1,13,477,2017-11-07 10:42:19,,0
121380,3,1,19,280,2017-11-08 11:16:00,,0
123948,12,1,14,259,2017-11-06 17:14:58,,0
84959,12,1,19,145,2017-11-07 17:00:53,,0
31403,12,1,6,245,2017-11-07 10:46:10,,0
68271,26,1,17,121,2017-11-08 07:17:47,,0
87998,14,1,41,480,2017-11-09 06:20:34,,0
21704,3,1,13,379,2017-11-07 11:23:25,,0
30565,9,1,19,134,2017-11-07 23:59:49,,0
49602,13,1,30,400,2017-11-09 14:48:54,,0
173874,23,1,13,153,2017-11-09 01:45:26,,0
53454,9,1,19,134,2017-11-07 20:02:17,,0
136059,14,1,12,123,2017-11-07 12:49:59,,0
269979,2,1,19,435,2017-11-08 15:59:50,,0
38633,13,1,19,477,2017-11-07 05:51:25,,0
125129,12,1,19,178,2017-11-08 14:59:32,,0
108341,2,1,19,435,2017-11-07 06:36:01,,0
118339,2,1,6,477,2017-11-09 11:34:33,,0
4759,12,1,13,265,2017-11-08 13:41:06,,0
56123,32,1,13,376,2017-11-08 13:28:15,,0
55675,7,1,18,101,2017-11-09 14:46:55,,0
100971,12,1,9,409,2017-11-08 14:52:34,,0
45958,18,1,6,121,2017-11-07 06:24:02,,0
3432,12,1,34,105,2017-11-09 07:06:25,,0
137686,3,1,10,137,2017-11-07 08:11:24,,0
198535,2,1,13,477,2017-11-06 16:56:46,,0
196254,15,1,13,245,2017-11-07 02:39:18,,0
110762,1,1,16,153,2017-11-07 05:32:17,,0
4147,21,1,22,128,2017-11-07 04:51:10,,0
103246,11,1,13,481,2017-11-09 14:03:35,,0
13756,6,1,11,459,2017-11-08 02:56:08,,0
14792,29,1,19,343,2017-11-07 13:22:03,,0
10053,9,1,13,334,2017-11-08 03:29:49,,0
132997,11,1,13,122,2017-11-07 14:56:48,,0
107954,18,1,19,107,2017-11-08 07:42:48,,0
32705,13,1,13,469,2017-11-07 10:04:30,,0
92934,3,1,19,130,2017-11-09 08:32:04,,0
283476,18,1,13,134,2017-11-08 03:24:00,,0
133171,13,1,13,477,2017-11-07 00:53:30,,0
109822,23,1,13,153,2017-11-08 01:17:40,,0
5178,2,1,9,237,2017-11-08 04:44:20,,0
24039,64,1,19,459,2017-11-08 09:44:30,,0
8718,3,1,20,480,2017-11-09 05:24:52,,0
112238,14,1,19,134,2017-11-09 03:41:31,,0
193297,2,1,10,469,2017-11-08 17:10:23,,0
24008,11,2,3,137,2017-11-08 14:54:15,,0
112394,25,1,19,259,2017-11-09 06:25:39,,0
73487,12,1,26,259,2017-11-08 23:56:41,,0
42404,15,1,25,412,2017-11-09 08:50:21,,0
147266,15,1,13,480,2017-11-09 01:38:50,,0
88856,18,1,19,121,2017-11-09 05:49:32,,0
40123,12,1,14,409,2017-11-09 01:08:28,,0
29342,12,1,20,212,2017-11-09 00:17:55,,0
19272,2,1,8,401,2017-11-08 13:57:54,,0
125104,3,1,13,409,2017-11-08 16:08:46,,0
95140,18,1,13,439,2017-11-08 00:10:51,,0
14230,13,1,19,477,2017-11-07 03:54:14,,0
25588,2,1,12,477,2017-11-07 10:27:40,,0
84265,2,1,14,469,2017-11-07 10:06:59,,0
40216,9,1,17,445,2017-11-07 11:54:14,,0
8469,26,1,20,266,2017-11-07 01:07:59,,0
34819,12,1,13,178,2017-11-08 10:05:30,,0
73767,2,1,27,237,2017-11-07 13:05:39,,0
158547,9,1,32,442,2017-11-07 14:06:14,,0
26454,15,1,19,265,2017-11-07 15:24:44,,0
220849,12,1,13,328,2017-11-07 16:06:45,,0
26531,17,1,18,280,2017-11-07 11:13:50,,0
42074,3,1,13,173,2017-11-09 14:57:25,,0
38449,2,1,13,122,2017-11-08 03:50:54,,0
115014,2,1,13,237,2017-11-07 06:46:58,,0
7246,3,1,19,280,2017-11-07 07:36:22,,0
16917,18,1,1,107,2017-11-08 10:27:09,,0
83045,3,1,10,211,2017-11-08 17:22:38,,0
95484,26,1,17,266,2017-11-07 18:41:48,,0
79834,18,1,19,121,2017-11-08 20:02:48,,0
118891,64,1,1,459,2017-11-09 00:26:23,,0
303573,64,1,13,459,2017-11-09 02:17:45,,0
111025,15,1,2,140,2017-11-09 04:29:10,,0
31429,2,1,13,435,2017-11-07 10:09:17,,0
30131,15,1,13,245,2017-11-08 19:58:53,,0
68626,18,3032,607,107,2017-11-07 09:24:08,,0
23270,8,1,30,145,2017-11-08 10:39:16,,0
39421,2,1,19,243,2017-11-09 10:16:10,,0
14792,2,1,19,377,2017-11-07 23:26:03,,0
75018,2,1,12,212,2017-11-08 15:25:38,,0
45287,3,1,19,379,2017-11-08 22:41:12,,0
224731,2,1,13,122,2017-11-07 23:19:41,,0
108858,9,1,13,134,2017-11-08 11:49:36,,0
7962,12,1,37,277,2017-11-07 00:50:55,,0
3956,3,1,19,205,2017-11-08 01:07:04,,0
87764,12,1,13,265,2017-11-08 07:28:12,,0
73487,18,1,19,121,2017-11-08 10:34:34,,0
26046,3,1,19,115,2017-11-09 09:40:17,,0
328407,9,2,18,466,2017-11-08 18:51:13,,0
95766,12,2,17,140,2017-11-07 13:40:43,,0
91013,11,1,19,319,2017-11-07 01:14:28,,0
32639,12,1,15,205,2017-11-07 17:13:00,,0
4784,23,1,19,153,2017-11-09 11:46:22,,0
109161,18,1,12,107,2017-11-08 07:13:33,,0
17149,2,1,19,377,2017-11-09 00:44:37,,0
9442,2,1,13,237,2017-11-09 14:39:44,,0
3964,18,1,13,121,2017-11-06 23:26:01,,0
177969,2,1,25,477,2017-11-09 06:10:00,,0
17450,12,1,28,409,2017-11-07 08:40:14,,0
51675,8,1,19,145,2017-11-09 07:29:31,,0
78068,2,1,8,469,2017-11-08 08:49:43,,0
5314,26,1,27,121,2017-11-06 20:39:37,,0
100182,12,1,19,409,2017-11-07 08:40:00,,0
48282,2,1,19,237,2017-11-08 06:34:59,,0
163273,3,1,18,280,2017-11-08 09:33:46,,0
31723,24,1,27,105,2017-11-07 11:28:24,,0
260561,1,1,22,153,2017-11-07 22:06:19,,0
81167,18,1,13,121,2017-11-09 08:58:27,,0
184439,3,1,19,280,2017-11-07 03:44:08,,0
119798,18,1,17,107,2017-11-07 09:48:01,,0
177654,9,1,25,244,2017-11-09 01:30:49,,0
235247,8,1,8,145,2017-11-08 12:27:47,,0
197935,18,1,12,134,2017-11-09 09:31:02,,0
65365,2,1,19,237,2017-11-09 06:04:01,,0
53964,21,2,10,232,2017-11-07 11:18:23,,0
64510,12,1,9,245,2017-11-07 15:23:22,,0
83194,14,1,14,442,2017-11-09 04:52:50,,0
83764,15,1,19,379,2017-11-09 12:26:18,,0
355017,2,1,19,236,2017-11-09 15:46:36,,0
214844,18,1,8,121,2017-11-07 23:44:23,,0
29453,28,1,15,135,2017-11-08 12:52:45,,0
64020,3,1,19,317,2017-11-08 08:12:18,,0
49602,25,2,9,259,2017-11-07 00:02:21,,0
107231,14,1,17,439,2017-11-07 03:59:07,,0
209663,21,1,9,232,2017-11-08 14:08:15,,0
48703,18,1,19,121,2017-11-09 05:25:05,,0
117526,12,1,13,205,2017-11-08 06:09:17,,0
186714,20,1,13,259,2017-11-09 01:19:46,,0
100341,9,1,3,127,2017-11-09 12:04:56,,0
19216,3,1,16,489,2017-11-08 01:48:17,,0
9435,3,1,20,280,2017-11-07 06:30:13,,0
8557,12,1,17,265,2017-11-07 04:29:33,,0
55142,12,1,19,178,2017-11-08 08:53:29,,0
73144,1,1,14,134,2017-11-08 11:14:11,,0
178873,2,1,13,205,2017-11-08 07:49:22,,0
17149,12,1,13,205,2017-11-07 15:14:19,,0
186833,55,1,12,406,2017-11-09 06:53:06,,0
309230,18,1,11,107,2017-11-09 10:50:03,,0
20362,18,1,37,317,2017-11-07 05:03:08,,0
40056,12,1,9,328,2017-11-09 10:58:46,,0
175190,9,1,20,244,2017-11-07 02:31:10,,0
5314,27,1,55,153,2017-11-07 10:29:46,,0
25761,2,1,13,205,2017-11-09 14:54:29,,0
44527,9,1,19,215,2017-11-06 22:54:38,,0
123375,2,1,13,377,2017-11-09 08:35:33,,0
196491,3,1,13,409,2017-11-08 16:39:16,,0
19454,12,2,13,178,2017-11-08 10:44:37,,0
71417,2,1,15,237,2017-11-07 04:21:02,,0
5178,14,1,20,439,2017-11-09 10:46:37,,0
7709,12,1,41,328,2017-11-07 23:13:36,,0
182543,3,1,10,480,2017-11-08 01:23:45,,0
110296,15,1,6,265,2017-11-09 01:50:56,,0
14615,2,2,15,205,2017-11-08 14:50:00,,0
84644,3,1,13,280,2017-11-08 14:40:48,,0
105560,15,1,14,245,2017-11-07 14:03:16,,0
9784,18,1,15,107,2017-11-09 01:54:56,,0
69020,13,1,12,477,2017-11-07 06:32:51,,0
57559,9,1,37,107,2017-11-09 13:51:47,,0
106824,11,1,19,219,2017-11-08 10:12:48,,0
99194,29,1,13,343,2017-11-09 12:30:41,,0
73487,12,1,37,326,2017-11-06 23:13:10,,0
91694,3,1,13,402,2017-11-08 15:21:23,,0
12828,3,1,13,280,2017-11-07 00:32:33,,0
228530,15,1,22,130,2017-11-08 07:25:30,,0
55729,13,1,18,400,2017-11-09 13:00:25,,0
